RA,DEC,Teff,logg,FeH,lmjd,planid,spid,fiberid,obsid,uid,rv,snru,snrg,mag_ps_g
236.872195,16.383021,4969.4,2.351,-1.355,57890,HD154844N180829B02,1,164,572501164,G15214507102545,10.12,5.02,26.03,-999.0
236.335792,18.502915,5115.91,2.646,-1.569,57890,HD154844N180829B02,3,220,572503220,G15218279675329,-107.04,8.77,35.52,-999.0
235.269483,17.712527,5134.13,2.751,-1.502,57890,HD154844N180829B02,10,57,572510057,G15214327431343,-27.03,10.11,40.28,-999.0
248.44696,4.723603,5242.8,2.686,-0.788,57890,HD163300N063640V01,1,119,572601119,G14519824572522,-67.54,6.67,39.19,-999.0
247.999365,4.358641,4515.35,1.168,-1.582,57890,HD163300N063640V01,1,217,572601217,G14519478466531,-199.22,5.15,55.84,-999.0
247.402927,4.934312,4452.33,1.014,-1.345,57890,HD163300N063640V01,2,74,572602074,G14520121663333,131.69,30.45,174.37,-999.0
246.632818,5.002637,5053.67,2.705,-0.982,57890,HD163300N063640V01,2,79,572602079,G14449504484216,-108.22,23.12,93.41,-999.0
246.301197,5.165723,5030.67,2.39,-0.894,57890,HD163300N063640V01,2,98,572602098,G14449599012717,-31.98,9.91,42.67,13.611
246.292923,5.104183,4986.98,2.375,-0.718,57890,HD163300N063640V01,2,99,572602099,G14449598372500,17.64,9.49,54.9,-999.0
246.9219,6.730865,4942.37,2.213,-0.788,57890,HD163300N063640V01,3,57,572603057,G14526676544394,-34.81,19.62,84.8,13.126
246.8451217,6.6090311,4667.87,1.605,-1.511,57890,HD163300N063640V01,3,100,572603100,G14526675372611,-64.26,22.24,92.64,13.984
247.108288,7.0997,4292.66,1.911,-0.719,57890,HD163300N063640V01,3,104,572603104,G14526909131000,-25.12,30.43,197.84,-999.0
247.309627,7.238086,4801.19,2.046,-1.245,57890,HD163300N063640V01,3,223,572603223,G14526773460821,-258.26,12.76,90.26,-999.0
247.8891164,6.9429514,5089.93,2.403,-0.927,57890,HD163300N063640V01,4,24,572604024,G14531122839652,-24.63,9.2,27.67,-999.0
248.1964744,5.4249825,5185.89,2.462,-0.814,57890,HD163300N063640V01,5,136,572605136,G14520049448991,63.89,6.91,45.8,-999.0
247.89641,5.904724,4820.54,1.972,-1.429,57890,HD163300N063640V01,5,170,572605170,G14519286649480,56.9,11.29,94.34,-999.0
250.252846,6.025484,5024.61,2.484,-1.371,57890,HD163300N063640V01,6,136,572606136,G14532586175953,-119.4,8.9,51.19,-999.0
250.113172,5.758838,4577.1,1.228,-1.74,57890,HD163300N063640V01,6,194,572606194,G14518371081035,-161.42,13.45,79.19,-999.0
250.1990944,5.3134528,4930.71,2.742,-0.803,57890,HD163300N063640V01,7,145,572607145,G14518589804393,-53.55,23.19,127.98,-999.0
248.7433475,5.3305617,4887.22,1.9,-1.798,57890,HD163300N063640V01,8,188,572608188,G14519935558377,-65.05,8.9,51.53,-999.0
249.51892111,6.795725,4690.64,1.876,-1.126,57890,HD163300N063640V01,9,140,572609140,L14531319210292,-15.65,61.64,254.85,-999.0
249.5410339,6.95002,4883.61,2.597,-0.712,57890,HD163300N063640V01,9,145,572609145,G14533258646597,16.94,11.3,81.01,13.8828
249.545501,6.709346,5032.77,2.439,-0.749,57890,HD163300N063640V01,9,240,572609240,G14531318137366,-35.66,13.01,74.69,-999.0
245.969348,6.569159,4466.41,1.548,-0.829,57890,HD163300N063640V01,10,147,572610147,G14454977379663,-42.82,5.71,70.89,-999.0
248.885966,9.009695,4909.95,2.036,-1.536,57890,HD163300N063640V01,11,29,572611029,G14528809648232,-22.86,33.32,144.13,-999.0
248.196581,8.316162,4519.92,1.915,-0.793,57890,HD163300N063640V01,11,88,572611088,G14527182000788,-59.96,6.91,65.51,14.1486
247.677582,8.744059,5146.13,2.534,-0.908,57890,HD163300N063640V01,11,173,572611173,G14526995394417,72.77,8.36,57.39,-999.0
248.5450808,8.8573133,4524.41,1.379,-0.924,57890,HD163300N063640V01,11,202,572611202,G14526954106165,-42.34,20.49,161.58,-999.0
248.455687,8.137448,4952.97,2.308,-0.72,57890,HD163300N063640V01,11,232,572611232,G14527076005400,109.83,21.16,111.99,-999.0
248.535984,8.194401,4739.37,1.366,-1.55,57890,HD163300N063640V01,11,235,572611235,G14531585690524,-179.94,23.96,130.75,13.3147
249.489474,8.301638,4331.3,1.006,-1.068,57890,HD163300N063640V01,12,32,572612032,L14533870473456,45.85,20.04,147.06,14.7967
250.216328,8.165219,4819.72,2.136,-1.158,57890,HD163300N063640V01,12,107,572612107,G14533918169370,-44.37,7.13,52.17,14.6262
250.328816,6.799976,5431.56,2.891,-1.003,57890,HD163300N063640V01,13,48,572613048,L14533331582131,-67.68,9.87,89.28,-999.0
249.865981,7.431496,4799.58,2.516,-0.761,57890,HD163300N063640V01,13,151,572613151,G14534026963166,65.34,8.59,96.43,-999.0
249.7235539,7.2755075,5015.59,2.339,-1.649,57890,HD163300N063640V01,13,161,572613161,G14533241216410,-368.7,10.83,72.73,18.7773
245.94841,7.4244306,5058.87,2.545,-1.519,57890,HD163300N063640V01,14,114,572614114,L14455713060808,-219.8,14.83,64.58,-999.0
248.591776,8.053579,4721.69,1.76,-1.323,57890,HD163300N063640V01,15,43,572615043,G14531721142093,-125.46,31.86,205.13,-999.0
247.313461,7.506184,4474.24,1.677,-0.92,57890,HD163300N063640V01,15,57,572615057,G14527632606697,-19.09,14.58,142.28,14.8046
246.3055058,8.1255636,5031.62,2.573,-1.489,57890,HD163300N063640V01,16,5,572616005,G14527306811364,-17.86,21.62,89.93,-999.0
247.560688,8.232278,5051.0,2.418,-0.782,57890,HD163300N063640V01,16,112,572616112,G14527677620521,-27.96,31.08,150.13,-999.0
247.522589,8.5841,4868.5,2.564,-0.832,57890,HD163300N063640V01,16,137,572616137,G14527514999861,-82.88,9.1,68.38,13.8548
246.967934,8.216943,5143.59,2.958,-1.139,57890,HD163300N063640V01,16,185,572616185,G14527559959621,72.97,12.15,59.65,14.5291
246.835887,8.376669,5018.96,2.292,-0.879,57890,HD163300N063640V01,16,191,572616191,G14527407312744,-78.86,12.45,79.69,-999.0
246.641922,8.329272,5060.54,2.854,-0.801,57890,HD163300N063640V01,16,219,572616219,G14527400458610,54.34,11.17,61.71,18.7586
255.162928,47.587699,5257.32,2.645,-0.925,57890,HD170215N493538V01,1,31,572701031,G15263456986879,-51.24,15.6,63.22,14.2504
255.599854,47.692959,4946.99,2.236,-0.751,57890,HD170215N493538V01,1,174,572701174,G15263328287619,-5.47,19.42,91.17,-999.0
256.024722,49.092211,4816.79,2.183,-1.02,57890,HD170215N493538V01,4,95,572704095,G15262559878005,-85.9,19.96,105.55,13.5788
257.994652,48.592093,4173.9,0.996,-1.025,57890,HD170215N493538V01,6,4,572706004,G15263183227577,-150.31,6.65,104.17,-999.0
257.914982,48.627776,5056.04,2.284,-0.913,57890,HD170215N493538V01,6,13,572706013,G15263184490030,-189.94,19.2,81.97,-999.0
258.923109,48.859388,5450.69,2.861,-0.783,57890,HD170215N493538V01,6,102,572706102,G15262423442808,-67.9,13.78,58.7,14.4281
258.552803,48.346037,4959.9,2.254,-1.434,57890,HD170215N493538V01,7,126,572707126,G15262342167740,-120.26,10.49,54.19,14.2848
257.452154,49.78357,5058.52,2.35,-0.845,57890,HD170215N493538V01,9,239,572709239,G15262631963464,-113.67,39.71,143.93,12.93
254.91929,51.117757,5033.11,2.33,-0.813,57890,HD170215N493538V01,11,77,572711077,G14714849317423,-100.44,19.62,88.93,13.8476
255.212911,51.29822,4640.1,1.375,-1.692,57890,HD170215N493538V01,11,88,572711088,G14714844050635,-326.29,41.19,179.38,-999.0
254.772762,51.225972,4982.81,2.287,-0.784,57890,HD170215N493538V01,11,92,572711092,G14715073378330,-15.98,8.64,51.48,-999.0
255.326479,51.77126,4725.23,1.559,-1.748,57890,HD170215N493538V01,11,205,572711205,G14718455583107,-433.56,21.57,92.79,-999.0
256.548296,51.307697,5009.09,2.414,-0.737,57890,HD170215N493538V01,12,150,572712150,G14718404213331,-54.5,36.06,175.71,-999.0
254.723409,51.010094,5024.43,2.397,-0.819,57890,HD170215N493538V01,15,214,572715214,G14714877787759,16.0,22.27,118.91,13.465
199.38845,34.207053,5027.13,2.416,-1.394,57891,HD131344N323149M02,12,126,573012126,G15148107737902,-168.43,6.49,40.42,21.5545
232.979275,25.610361,5247.01,2.511,-1.555,57891,HD153816N243118M01,14,78,573114078,G15334369411585,80.73,5.55,29.29,-999.0
231.132165,39.200257,4632.27,1.697,-1.008,57893,HD153055N404958B02,2,134,573402134,G15388550629768,-8.55,11.01,73.26,15.0328
231.001149,40.641508,4983.92,2.964,-0.844,57893,HD153055N404958B02,3,77,573403077,G15353762372532,-224.01,7.27,48.24,19.6454
231.583025,40.940571,4762.68,1.943,-1.273,57893,HD153055N404958B02,3,165,573403165,G15350971800121,-66.94,7.24,45.62,16.5157
231.827894,40.93608,4720.88,2.448,-0.721,57893,HD153055N404958B02,3,166,573403166,G15350982553137,-150.57,5.95,46.68,-999.0
232.957093,41.10125,5216.47,2.846,-1.656,57893,HD153055N404958B02,4,65,573404065,G15351039244089,-276.92,45.08,147.71,14.7552
233.052957,40.01219,5218.01,2.582,-1.177,57893,HD153055N404958B02,5,118,573405118,G15384982745277,-330.34,8.79,64.39,19.8801
231.839525,39.911623,5003.28,2.454,-1.246,57893,HD153055N404958B02,5,241,573405241,L15384888571317,-176.74,6.32,45.43,15.9894
233.345264,40.363189,4910.63,2.14,-1.354,57893,HD153055N404958B02,8,226,573408226,G15351097698522,-111.95,5.37,33.59,21.488
233.923192,41.972316,5104.04,2.544,-1.565,57893,HD153055N404958B02,9,71,573409071,G15350684068387,-375.35,9.36,37.55,15.5964
233.581961,42.230111,4605.59,1.413,-1.388,57893,HD153055N404958B02,9,91,573409091,G15350692081372,-151.23,6.02,41.54,-999.0
234.280775,42.770086,4636.44,1.159,-1.671,57893,HD153055N404958B02,12,43,573412043,G15350529585224,-139.01,7.33,56.95,-999.0
234.992597,42.156334,4912.22,2.381,-1.177,57893,HD153055N404958B02,12,112,573412112,G15277811185844,66.21,5.15,41.39,-999.0
235.722336,40.928127,5060.71,2.381,-1.667,57893,HD153055N404958B02,13,55,573413055,G15277352648793,-163.71,9.16,69.39,19.0464
234.880869,41.408735,5058.14,2.442,-1.442,57893,HD153055N404958B02,13,248,573413248,G15351162824924,-60.42,7.8,61.52,-999.0
231.484767,42.598822,5107.6,2.595,-1.278,57893,HD153055N404958B02,16,63,573416063,G15354262936309,70.89,5.18,35.39,-999.0
279.877424,6.705167,5095.17,2.277,-0.811,57893,HD184507N063922B01,3,51,573503051,G13810376391569,20.27,6.21,41.51,-999.0
279.1930658,6.2676856,4969.91,2.404,-0.708,57893,HD184507N063922B01,10,116,573510116,L13810144853580,-87.68,7.22,50.43,15.229
209.491971,19.324345,5144.7,2.657,-1.518,57897,HD135706N205714B01,1,150,573601150,G14932301116491,-52.02,36.35,117.72,-999.0
207.607961,19.866723,4606.89,1.919,-0.899,57897,HD135706N205714B01,2,193,573602193,G14933464717640,-162.61,5.04,40.98,-999.0
207.754749,18.919006,4610.31,1.405,-1.221,57897,HD135706N205714B01,2,222,573602222,G14930751720850,-226.49,6.4,44.53,15.8503
208.837032,21.267008,5194.01,2.619,-0.718,57897,HD135706N205714B01,4,24,573604024,G14929856041482,-30.61,11.63,66.82,16.1424
209.094538,20.913232,4944.19,2.3,-1.373,57897,HD135706N205714B01,4,167,573604167,G14931729557146,58.83,26.15,116.42,-999.0
209.679951,21.346085,5099.12,2.955,-0.983,57897,HD135706N205714B01,4,205,573604205,G15225184759640,33.78,31.49,131.74,-999.0
211.349901,20.23159,4970.56,2.397,-1.345,57897,HD135706N205714B01,6,178,573606178,G15223501051527,17.48,12.54,59.04,-999.0
210.430008,20.507915,5125.56,2.144,-1.274,57897,HD135706N205714B01,8,62,573608062,G15223186011423,-70.74,13.03,63.3,-999.0
210.234963,21.636626,4407.92,0.824,-1.53,57897,HD135706N205714B01,9,38,573609038,G15225370509881,64.78,13.31,110.32,15.1034
207.218464,20.01177,4990.52,2.195,-1.621,57897,HD135706N205714B01,10,36,573610036,G14933192825698,-97.79,13.14,57.1,-999.0
207.818574,20.115989,4945.94,2.384,-1.088,57897,HD135706N205714B01,10,173,573610173,G14933591374569,-139.99,29.92,113.95,15.0419
209.557084,22.536901,5153.43,2.724,-1.28,57897,HD135706N205714B01,11,235,573611235,G15221765771496,-112.53,33.16,112.41,-999.0
206.771608,21.759569,4979.19,2.386,-1.283,57897,HD135706N205714B01,14,121,573614121,G14929791939212,37.09,11.55,47.5,-999.0
207.095317,21.185261,4973.31,2.382,-1.238,57897,HD135706N205714B01,14,185,573614185,G14929680128938,-259.43,6.31,36.59,-999.0
209.658554,22.368239,5166.56,2.999,-1.048,57897,HD135706N205714B01,15,31,573615031,G15221738938219,72.8,9.03,57.17,16.2322
208.29245,22.550477,5079.16,1.961,-1.249,57897,HD135706N205714B01,16,153,573616153,G15221778276583,-183.14,17.23,71.21,-999.0
256.515363,31.9607811,5214.71,2.741,-1.431,57897,HD171048N321044M02,3,188,573803188,G14424287336201,-82.52,5.73,27.22,18.2171
257.6157405,34.1759621,5242.06,2.738,-0.71,57897,HD171048N321044M02,11,195,573811195,G14423200363811,-149.83,9.92,49.27,17.618
255.5378405,32.907277,4841.61,2.1,-1.276,57897,HD171048N321044M02,14,219,573814219,G14422808253465,-245.2,5.08,34.84,20.6441
219.468877,31.582229,4937.07,2.085,-1.633,57898,HD143707N334041M02,1,83,574001083,G15364410036209,-116.68,7.13,31.48,20.6383
217.750881,31.592735,4688.57,1.832,-1.097,57898,HD143707N334041M02,2,224,574002224,G15372695867788,-29.4,5.48,33.57,-999.0
219.059455,33.422293,4573.58,1.467,-1.143,57898,HD143707N334041M02,4,183,574004183,G15369557540853,-115.29,8.75,63.34,-999.0
220.5253986,34.4509882,5160.15,2.75,-1.322,57898,HD143707N334041M02,9,197,574009197,G15377132021181,-84.55,6.16,28.06,-999.0
219.573618,35.209982,5107.61,2.746,-1.361,57898,HD143707N334041M02,11,54,574011054,G15378128897525,-286.76,12.24,52.17,-999.0
243.8337334,27.7837241,5289.87,2.971,-1.544,57898,HD161644N290900M02,5,82,574105082,G15293655095885,-75.47,6.06,38.77,20.3662
245.5712677,29.4751081,5042.13,2.376,-1.645,57898,HD161644N290900M02,9,134,574109134,G15291554914832,-346.31,5.89,27.36,17.5233
242.4232078,29.9969262,5202.45,2.802,-1.16,57898,HD161644N290900M02,14,93,574114093,G15293082352268,-37.95,5.73,34.27,-999.0
283.172574,32.598923,5406.41,2.623,-1.077,57898,HD185707N345119B01,2,108,574202108,G13940815326062,-66.62,17.45,57.65,19.9178
282.648721,34.602236,4911.24,2.866,-0.755,57898,HD185707N345119B01,3,77,574203077,L13937651970448,-35.6,16.5,90.27,-999.0
282.77406,34.668468,4867.38,2.497,-0.85,57898,HD185707N345119B01,3,88,574203088,G13937614644920,-24.29,35.83,167.69,-999.0
283.513489,35.217606,4897.14,2.241,-0.755,57898,HD185707N345119B01,3,128,574203128,G13890063530706,-135.52,7.84,53.58,-999.0
284.286793,33.861117,4546.55,1.705,-0.727,57898,HD185707N345119B01,5,127,574205127,G13938095896328,-113.55,11.56,114.93,-999.0
283.242832,34.166267,5124.79,2.897,-1.332,57898,HD185707N345119B01,5,190,574205190,G13938019677257,-347.78,9.29,56.53,-999.0
283.356865,33.405735,5100.5,2.791,-1.199,57898,HD185707N345119B01,5,220,574205220,G13937866044460,-359.42,7.46,47.87,-999.0
284.944881,33.152589,4866.67,2.192,-0.752,57898,HD185707N345119B01,7,50,574207050,G13920415209501,-124.09,7.13,56.82,-999.0
285.410795,32.613113,5003.78,2.282,-0.859,57898,HD185707N345119B01,7,232,574207232,G13920494365588,-33.49,19.73,101.6,14.8486
284.950535,33.583013,4723.98,2.2,-0.88,57898,HD185707N345119B01,8,188,574208188,G13920403248453,-166.07,19.63,118.09,-999.0
284.988906,33.479959,4917.96,2.501,-0.958,57898,HD185707N345119B01,8,209,574208209,G13920448127912,-139.58,39.16,153.53,16.509
281.644873,33.760109,4946.0,2.572,-0.818,57898,HD185707N345119B01,10,185,574210185,G13941025163748,-39.26,32.09,136.31,-999.0
282.288339,34.183861,5192.72,2.352,-1.443,57898,HD185707N345119B01,10,210,574210210,G13941088438432,-313.59,14.73,59.02,-999.0
282.323782,34.748821,4942.63,2.329,-1.209,57898,HD185707N345119B01,10,248,574210248,G13937691260648,-178.85,33.06,132.02,-999.0
284.288399,36.500792,5326.24,2.836,-1.148,57898,HD185707N345119B01,11,245,574211245,L14023244588185,-160.44,7.99,40.17,-999.0
287.215778,34.999906,5007.61,2.386,-1.425,57898,HD185707N345119B01,13,73,574213073,G14045563456351,-284.42,8.86,68.48,-999.0
286.434966,35.845304,4840.48,2.018,-1.379,57898,HD185707N345119B01,13,111,574213111,G14079010849145,-212.66,6.27,58.42,15.5352
286.617756,35.911197,5075.99,2.324,-0.892,57898,HD185707N345119B01,13,116,574213116,G14079025220699,-61.89,8.33,71.44,-999.0
286.593868,35.334162,5034.8,2.311,-0.839,57898,HD185707N345119B01,13,217,574213217,G14044728021510,-39.58,17.97,129.93,14.6688
283.141423,36.152489,4984.22,2.351,-0.75,57898,HD185707N345119B01,15,160,574215160,G13890902871467,-13.29,30.51,147.9,-999.0
283.173649,36.685501,4922.99,2.783,-0.781,57898,HD185707N345119B01,16,129,574216129,G13890328958537,-31.23,19.78,109.1,-999.0
283.059927,36.39614,5158.27,2.919,-1.4,57898,HD185707N345119B01,16,153,574216153,G13890924639092,-177.26,18.86,76.7,15.7447
205.134804,44.894897,5446.53,2.757,-1.085,57899,HD134325N453112B01,5,68,574405068,G15185850092109,33.49,9.43,49.72,-999.0
206.976871,45.019865,5071.3,2.667,-1.216,57899,HD134325N453112B01,8,7,574408007,G15185011647499,-181.17,10.59,52.64,15.0924
207.410353,45.727475,5243.06,2.804,-1.691,57899,HD134325N453112B01,9,243,574409243,G15184869088417,-20.9,7.83,30.04,15.7414
205.322944,46.244248,5238.2,2.968,-1.078,57899,HD134325N453112B01,15,191,574415191,G15176442506097,-86.28,10.43,57.16,17.6771
233.531421,18.290005,4592.62,1.38,-1.087,57899,HD153145N202238B02,1,177,574501177,G15215521982066,-217.41,6.38,46.45,14.809
231.681018,20.732256,5118.2,2.659,-1.39,57899,HD153145N202238B02,3,117,574503117,G15217865691997,-145.09,24.2,101.57,14.7772
231.563947,19.929515,4823.9,1.995,-1.244,57899,HD153145N202238B02,3,240,574503240,G15217983564355,-241.47,9.21,57.75,-999.0
232.831852,20.20269,4854.23,2.279,-1.177,57899,HD153145N202238B02,4,197,574504197,G15217874721764,-156.28,11.52,70.88,21.2245
233.103514,19.445386,4769.07,1.752,-1.501,57899,HD153145N202238B02,5,104,574505104,G15217448324314,-103.54,14.14,95.33,-999.0
233.875536,20.318169,5467.76,2.767,-0.959,57899,HD153145N202238B02,8,46,574508046,G15221128142301,-141.94,10.89,53.79,15.636
234.349395,20.020238,5081.86,2.59,-1.408,57899,HD153145N202238B02,8,59,574508059,G15220927707996,-161.64,9.83,49.97,20.642
233.929821,20.999539,5092.24,2.646,-1.35,57899,HD153145N202238B02,9,48,574509048,G15221253288588,-99.07,6.71,34.18,-999.0
233.570386,21.536211,4968.86,2.375,-1.146,57899,HD153145N202238B02,9,114,574509114,G15220759763519,-198.92,7.66,44.81,16.0023
234.416863,20.830984,4964.23,2.29,-0.725,57899,HD153145N202238B02,9,135,574509135,G15221312407867,-81.37,18.08,94.67,-999.0
230.773747,19.988534,5194.39,2.99,-1.397,57899,HD153145N202238B02,10,116,574510116,G15217214615394,-126.85,8.68,42.12,15.9543
231.2569961,19.4266908,4850.54,2.465,-0.718,57899,HD153145N202238B02,10,158,574510158,G15217154045499,-134.02,9.52,61.61,-999.0
230.826994,19.287438,4901.97,2.18,-1.374,57899,HD153145N202238B02,10,195,574510195,G15217326291559,58.51,7.8,44.7,-999.0
233.730158,22.720553,5177.32,2.974,-1.314,57899,HD153145N202238B02,11,47,574511047,G15220243088537,-88.99,7.2,37.93,-999.0
233.126162,22.33076,5399.1,2.822,-0.941,57899,HD153145N202238B02,11,181,574511181,G15219742468106,-75.45,30.35,115.74,14.5066
233.153951,22.283875,4799.79,2.085,-1.151,57899,HD153145N202238B02,11,228,574511228,G15219745039126,-97.9,5.08,38.02,16.2936
234.315073,22.463633,4955.73,2.263,-1.392,57899,HD153145N202238B02,12,50,574512050,G15220046920479,-9.92,9.5,68.65,-999.0
234.0086,21.786191,5420.92,2.725,-1.157,57899,HD153145N202238B02,12,97,574512097,G15219555798653,49.18,15.44,77.36,-999.0
232.190319,21.376069,5076.63,2.463,-1.787,57899,HD153145N202238B02,15,87,574515087,G15217644304046,33.38,7.96,51.9,-999.0
232.878692,21.311806,5072.08,2.43,-1.676,57899,HD153145N202238B02,15,150,574515150,G15220812001698,-153.56,18.28,94.29,15.1375
231.357597,22.384723,4949.87,2.269,-1.282,57899,HD153145N202238B02,16,37,574516037,G15211730085513,-160.19,6.49,43.28,-999.0
232.31789,21.910527,5044.08,2.631,-1.406,57899,HD153145N202238B02,16,102,574516102,G15219493189914,-226.37,6.09,39.39,-999.0
259.5242707,35.1895136,5142.94,2.948,-1.366,57899,HD172411N365522M02,2,149,574602149,G14368298345066,-76.99,5.25,21.67,-999.0
289.588193,47.946284,4504.3,1.243,-1.405,57899,HD191718N495100B01,1,93,574701093,G14078412436845,-443.98,6.82,42.62,18.3232
289.3432444,48.3569333,5082.67,2.553,-1.558,57899,HD191718N495100B01,1,154,574701154,G14074898486115,-306.37,10.61,40.18,-999.0
288.648392,50.410321,5032.1,2.425,-0.805,57899,HD191718N495100B01,3,138,574703138,G14028264500790,-180.3,20.13,87.63,-999.0
288.34612,48.5113,5191.29,2.786,-1.646,57899,HD191718N495100B01,5,205,574705205,G14027966276907,-208.91,6.74,42.46,-999.0
290.932532,48.928142,4948.78,2.438,-1.044,57899,HD191718N495100B01,8,128,574708128,G14075422288837,-126.37,11.66,53.56,14.8263
286.427023,51.086835,4947.58,2.167,-1.662,57899,HD191718N495100B01,16,23,574716023,G14027795058562,-221.6,5.54,30.0,-999.0
206.475456,-2.302939,4728.55,1.506,-1.205,57900,HD134838S025025B02,3,145,574803145,G11164183829392,-180.53,6.07,51.14,15.2803
207.209178,-3.358357,5034.02,2.56,-1.17,57900,HD134838S025025B02,4,80,574804080,G11166725528072,-18.28,10.02,40.65,-999.0
207.453275,-3.880608,5009.49,2.398,-1.79,57900,HD134838S025025B02,5,132,574805132,G11166561605215,94.86,8.5,46.38,15.1102
296.9408675,12.8046314,5054.5,2.529,-0.727,57901,HD194808N132715B01,5,165,575305165,L13837883956641,-84.77,5.49,49.12,17.6695
